Automobile ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Weight Class ID,Category ID,Model,Model Year,City Range,Highway Range,City Fuel Economy,City Fuel Economy Units,Highway Fuel Economy,Highway Fuel Economy Units,City Gas Fuel Economy,Highway Gas Fuel Economy,Transmission Type,Engine Type,Engine Size,Engine Cylinder Count,Engine Description,Battery Type,Battery Voltage Amps,110v Charge Time,220v Charge Time,Warranty Info,Ordering Info,Description,Comments,Manufacturer,Manufacturer URL,Fuel Code,Fuel,Category,Fuel Configuration Name
11949,57,9,424,"",27,Revero,2018,"","",60.0,MPGe,"","",20.0,21.0,Auto,SI,2.0L,4,"2.0L I4
150 kW & 150 kW electric motor","","","","","","","","",Karma,"",PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Hybrid Electric
11918,45,9,361,"",27,Niro,2018,"","","","","","",51.0,46.0,Auto,SI,1.6L,4,1.6L I4,"","","","","","","","",Kia,http://www.kia.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11919,45,9,361,"",27,Niro FE,2018,"","","","","","",52.0,49.0,Auto,SI,1.6L,4,1.6L I4,"","","","","","","","",Kia,http://www.kia.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11971,57,9,361,"",27,Niro Plug-in Hybrid,2018,"","",105.0,MPGe,"","",48.0,44.0,Auto,SI,1.6L,4,"1.6L I4
32 kW electric motor","","","","","","","","",Kia,http://www.kia.com,PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Hybrid Electric
11920,45,9,361,"",27,Niro Touring,2018,"","","","","","",46.0,40.0,Auto,SI,1.6L,4,1.6L I4,"","","","","","","","",Kia,http://www.kia.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11921,45,9,361,"",27,Optima Hybrid,2018,"","","","","","",39.0,46.0,Auto,SI,2.0L,4,2.0L I4,"","","","","","","","",Kia,http://www.kia.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11948,57,9,361,"",27,Optima Plug-In Hybrid,2018,"","",103.0,MPGe,"","",38.0,43.0,Auto,SI,2.0L,4,"2.0L I4
50 kW electric motor","","","","","","","","",Kia,http://www.kia.com,PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Hybrid Electric
11845,41,1,361,"",27,Soul,2018,"","",124.0,MPGe,93.0,MPGe,"","",Auto,SI,81 kW electric motor,"","81 kW electric motor
80 Ah battery","","","","","","","","",Kia,http://www.kia.com,ELEC,Electric,Sedan/Wagon,Dedicated
11820,35,1,387,"",29,Range Rover Velar,2018,"","","","","","",26.0,30.0,Auto,CI,2.0L,4,2.0L I4,"","","","","","","","",Land Rover,http://www.landrover.com/us/en/lr/,BD,Biodiesel (B20),SUV,Dedicated
11923,45,9,243,"",27,ES 300h,2018,"","","","","","",40.0,39.0,Auto,SI,2.5L,4,2.5L I4,"","","","","","","","",Lexus,"",HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11924,45,9,243,"",27,GS 450h,2018,"","","","","","",29.0,34.0,Auto,SI,3.5L,6,3.5L V6,"","","","","","","","",Lexus,"",HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11922,45,9,243,"",27,LC 500h,2018,"","","","","","",26.0,35.0,Auto,SI,3.5L,6,3.5L V6,"","","","","","","","",Lexus,"",HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11989,45,9,243,"",27,LS 500h,2018,"","","","","","",25.0,33.0,Auto,SI,3.5L,6,3.5L V6,"","","","","","","","",Lexus,"",HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11981,45,9,243,"",27,LS 500h AWD,2018,"","","","","","",23.0,31.0,Auto,SI,3.5L,6,3.5L V6,"","","","","","","","",Lexus,"",HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11925,45,9,243,"",27,NX 300h AWD,2018,"","","","","","",33.0,30.0,Auto,SI,2.5L,4,2.5L I4,"","","","","","","","",Lexus,"",HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11968,45,9,243,"",29,RX 450h AWD,2018,"","","","","","",31.0,28.0,Auto,SI,3.5L,6,3.5L V6,"","","","","","","","",Lexus,"",HYBR,Hybrid Electric,SUV,Hybrid Electric
11995,45,9,243,"",29,RX 450h  L AWD,2018,"","","","","","",28.0,29.0,Auto,SI,3.5L,6,3.5L V6,"","","","","","","","",Lexus,"",HYBR,Hybrid Electric,SUV,Hybrid Electric
11926,45,9,227,"",27,MKZ Hybrid FWD,2018,"","","","","","",41.0,38.0,Auto,SI,2.0L,4,2.0L I4,"","","","","","","","",Lincoln,http://www.lincoln.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11973,57,1,239,"",27,C350e,2018,"","",56.0,MPGe,"","",28.0,32.0,Auto,SI,2.0L ,4,"2.0L I4
60 kW electric motor","","","","","","","","",Mercedes-Benz,http://www.mbusa.com/mercedes/,PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Dedicated
11894,11,5,239,"",29,CLA 250 4matic,2018,"","",17.0,MPGe,24.0,Mpge,24.0,32.0,Auto,SI,2.0L,4,2.0L I4,"","","","","","","","",Mercedes-Benz,http://www.mbusa.com/mercedes/,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11895,11,5,239,"",29,GLA 250 4matic,2018,"","",17.0,MPGe,23.0,MPGe,23.0,31.0,Auto,SI,"2,0",4,2.0L I4,"","","","","","","","",Mercedes-Benz,http://www.mbusa.com/mercedes/,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11984,57,1,239,"",29,GLC 350e 4MATIC,2018,"","",74.0,MPGe,"","",24.0,27.0,Auto,SI,2.0L ,4,"2.0L I4
60 kW electric motor","","","","","","","","",Mercedes-Benz,http://www.mbusa.com/mercedes/,PHEV,Plug-in Hybrid Electric,SUV,Dedicated
11896,11,5,239,"",29,GLE 350 4matic,2018,"","",13.0,MPGe,17.0,MPGe,18.0,22.0,Auto,SI,3.5L,6,3.5L V6,"","","","","","","","",Mercedes-Benz,http://www.mbusa.com/mercedes/,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11950,57,9,239,"",29,GLE550e,2018,"","",69.0,MPGe,"","",20.0,23.0,Auto,SI,3.0L,6,"3.0L V6
85 kW electric motor","","","","","","","","",Mercedes-Benz,http://www.mbusa.com/mercedes/,PHEV,Plug-in Hybrid Electric,SUV,Hybrid Electric
11951,57,9,425,"",27,Cooper SE Countryman ALL4,2018,"","",65.0,MPGe,"","",28.0,27.0,Auto,SI,1.5L,3,"1.5L I3
65 kW electric motor","","","","","","","","",Mini,"",PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Hybrid Electric
11972,57,9,263,"",29,Outlander PHEV,2018,74,"",74.0,MPGe,"","",25.0,26.0,Auto,SI,2.0L,4,"2.0L I4
60 kW electric motor","","","","","","","","",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,PHEV,Plug-in Hybrid Electric,SUV,Hybrid Electric
11899,11,5,217,"",25,Frontier 2WD FFV,2018,"","",11.0,MPGe,16.0,MPGe,16.0,22.0,Auto,SI,4.0L,6,4.0L V6,"","","","","","","","",Nissan,http://www.nissanusa.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
11900,11,5,217,"",25,Frontier 4WD FFV,2018,"","",11.0,MPGe,15.0,MPGe,15.0,21.0,Auto,SI,4.0L,6,4.0L V6,"","","","","","","","",Nissan,http://www.nissanusa.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
11974,41,9,217,"",27,Leaf,2018,"","",125.0,MPGe,100.0,MPGe,"","",Auto,SI,110 kW,"","110 kW electric motor
115 Ah battery","","","","","","","","",Nissan,http://www.nissanusa.com,ELEC,Electric,Sedan/Wagon,Hybrid Electric
11927,45,9,217,"",29,Rogue AWD Hybrid,2018,"","","","","","",31.0,34.0,Auto,SI,2.0L,4,2.0L I4,"","","","","","","","",Nissan,http://www.nissanusa.com,HYBR,Hybrid Electric,SUV,Hybrid Electric
11928,45,9,217,"",29,Rogue FWD Hybrid,2018,"","","","","","",33.0,35.0,Auto,SI,2.0L,4,2.0L I4,"","","","","","","","",Nissan,http://www.nissanusa.com,HYBR,Hybrid Electric,SUV,Hybrid Electric
11839,35,1,217,"",25,Titan HD 2WD/4WD,2018,"","","","","","","","",Auto,CI,5.0L,8,5.0L V8,"","","","","","","","",Nissan,http://www.nissanusa.com,BD,Biodiesel (B20),Truck,Dedicated
11997,57,9,391,"",29,Cayenne S e-Hybrid,2018,"","",47.0,MPGe,"","",21.0,24.0,Auto,SI,3.0L ,6,"3.0L V6
70 kW electric motor","","","","","","","","",Porsche,http://www.porsche.com,PHEV,Plug-in Hybrid Electric,SUV,Hybrid Electric
11998,57,9,391,"",27,Panamera 4 e-Hybrid ST,2018,"","",46.0,MPGe,"","",20.0,25.0,Auto,SI,2.9L,6,"2.9L V6
70 kW electric motor","","","","","","","","",Porsche,http://www.porsche.com,PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Hybrid Electric
11999,57,9,391,"",27,Panamera Turbo S e-Hybrid,2018,"","",49.0,MPGe,"","",19.0,23.0,Auto,SI,4.0L,6,"4.0L V6
70 kW electric motor","","","","","","","","",Porsche,http://www.porsche.com,PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Hybrid Electric
12000,57,9,391,"",27,Panamera Turbo S e-Hybrid Executive,2018,"","",49.0,MPGe,"","",19.0,23.0,Auto,SI,4.0L,6,"4.0L V6
70 kW electric motor","","","","","","","","",Porsche,http://www.porsche.com,PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Hybrid Electric
12001,57,9,391,"",27,Panamera Turbo S e-Hybrid ST,2018,"","",49.0,MPGe,"","",19.0,23.0,Auto,SI,4.0L,6,"4.0L V6
70 kW electric motor","","","","","","","","",Porsche,http://www.porsche.com,PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Hybrid Electric
11897,11,5,349,"",25,1500 2WD,2018,"","",12.0,MPGe,17.0,MPGe,17.0,25.0,Auto,SI,3.6L,6,3.6L V6,"","","","","","","","",Ram,http://www.ramtrucks.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
11898,11,5,349,"",25,1500 4WD,2018,"","",11.0,MPGe,16.0,MPGe,16.0,23.0,Auto,SI,3.6L,6,3.6L V6,"","","","","","","","",Ram,http://www.ramtrucks.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
11840,35,1,349,"",25,1500 HD,2018,"","","","","","","","",Auto,CI,3.0L,6,3.0L V6,"","","","","","","","",Ram,http://www.ramtrucks.com,BD,Biodiesel (B20),Truck,Dedicated
11849,41,1,381,"",27,fortwo electric drive convertable,2018,"","",112.0,MPGe,91.0,MPGe,"","",Auto,e-motor,60 kW electric motor,"","60 kW electric motor
51 Ah battery","","","","","","","","",Smart,http://www.smartusa.com/,ELEC,Electric,Sedan/Wagon,Dedicated
11847,41,1,381,"",27,fortwo electric drive coupe,2018,"","",124.0,MPGe,94.0,MPGe,"","",Auto,e-motor,60 kW electric motor,"","60 kW electric motor
51 Ah battery","","","","","","","","",Smart,http://www.smartusa.com/,ELEC,Electric,Sedan/Wagon,Dedicated
11966,41,1,237,"",27,Model 3 Long Range,2018,"","",136.0,MPGe,123.0,MPGe,"","",Auto,e-motor,192 kW electric motor,"","192 kW electric motor
230 Ah battery","","","","","","","","",Tesla,http://www.teslamotors.com/design/gallery-body.php,ELEC,Electric,Sedan/Wagon,Dedicated
11965,41,1,237,"",27,Model S 75 kWh,2018,"","",97.0,MPGe,100.0,MPGe,"","",Auto,e-motor,270 kW electric motor,"","270 kW electric motor
245 Ah battery","","","","","","","","",Tesla,http://www.teslamotors.com/design/gallery-body.php,ELEC,Electric,Sedan/Wagon,Dedicated
11964,41,1,237,"",27,Model S AWD - 100D,2018,"","",101.0,MPGe,102.0,MPGe,"","",Auto,e-motor,193 kW electric motor (X2),"","193 kW electric motor (X2)
245 Ah battery","","","","","","","","",Tesla,http://www.teslamotors.com/design/gallery-body.php,ELEC,Electric,Sedan/Wagon,Dedicated
11962,41,1,237,"",27,Model S AWD - 75D,2018,"","",102.0,MPGe,105.0,MPGe,"","",Auto,e-motor,193 kW electric motor (X2),"","193 kW electric motor (X2)
245 Ah battery","","","","","","","","",Tesla,http://www.teslamotors.com/design/gallery-body.php,ELEC,Electric,Sedan/Wagon,Dedicated
11963,41,1,237,"",27,Model S AWD - P100D,2018,"","",92.0,MPGe,105.0,MPGe,"","",Auto,e-motor,193 kW and 375 kW electric motor,"","193 kW and 375 kW electric motors
245 Ah battery","","","","","","","","",Tesla,http://www.teslamotors.com/design/gallery-body.php,ELEC,Electric,Sedan/Wagon,Dedicated
11959,41,1,237,"",29,Model X AWD - 100D,2018,"","",86.0,MPGe,89.0,MPGe,"","",Auto,e-motor,193 kW and 193 kW electric motor,"","193 kW and 193 kW electric motors
250 Ah battery","","","","","","","","",Tesla,http://www.teslamotors.com/design/gallery-body.php,ELEC,Electric,SUV,Dedicated
11958,41,1,237,"",29,Model X AWD - 75D,2018,"","",91.0,MPGe,95.0,MPGe,"","",Auto,e-motor,193 kW electric motor (X2),"","193 kW electric motor (X2)
250 Ah battery","","","","","","","","",Tesla,http://www.teslamotors.com/design/gallery-body.php,ELEC,Electric,SUV,Dedicated
11961,41,1,237,"",29,Model X AWD - P100D,2018,"","",83.0,MPGe,89.0,MPGe,"","",Auto,e-motor,193 kW and 375 kW electric motor,"","193 kW and 375 kW electric motors
250 Ah battery","","","","","","","","",Tesla,http://www.teslamotors.com/design/gallery-body.php,ELEC,Electric,SUV,Dedicated
11929,45,9,221,"",27,Avalon Hybrid,2018,"","","","","","",40.0,39.0,Auto,SI,2.5L,4,2.5L I4,"","","","","","","","",Toyota,http://www.toyota.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11930,45,9,221,"",27,Camry Hybrid LE,2018,"","","","","","",52.0,53.0,Auto,SI,2.5L,4,2.5L I4,"","","","","","","","",Toyota,http://www.toyota.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11931,45,9,221,"",27,Camry Hybrid XLE/SE,2018,"","","","","","",44.0,47.0,Auto,SI,2.5L,4,2.5L I4,"","","","","","","","",Toyota,http://www.toyota.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11982,45,9,221,"",29,Highlander Hybrid AWD,2018,"","","","","","",29.0,27.0,Auto,SI,3.5L,6,3.5L V6,"","","","","","","","",Toyota,http://www.toyota.com,HYBR,Hybrid Electric,SUV,Hybrid Electric
11983,45,9,221,"",29,Highlander Hybrid AWD LE Plus,2018,"","","","","","",30.0,28.0,Auto,SI,3.5L,6,3.5L V6,"","","","","","","","",Toyota,http://www.toyota.com,HYBR,Hybrid Electric,SUV,Hybrid Electric
11988,9,7,221,"",27,Mirai,2018,"","",66.0,MPGe,66.0,MPGe,"","",Auto,SI,"","","","","","","","","","","",Toyota,http://www.toyota.com,H2,Hydrogen Fuel Cell,Sedan/Wagon,Fuel Cell
11932,45,9,221,"",27,Prius,2018,"","","","","","",54.0,50.0,Auto,SI,1.8L,4,1.8L I4,"","","","","","","","",Toyota,http://www.toyota.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11934,45,5,221,"",27,Prius c,2018,"","","","","","",48.0,43.0,Auto,SI,1.5L,4,1.5L I4,"","","","","","","","",Toyota,http://www.toyota.com,HYBR,Hybrid Electric,Sedan/Wagon,Flexible Fuel
11933,45,9,221,"",27,Prius Eco,2018,"","","","","","",58.0,53.0,Auto,SI,1.8L,4,1.8L I4,"","","","","","","","",Toyota,http://www.toyota.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11985,57,1,221,"",27,Prius Prime,2018,"","",133.0,Mpge,"","",55.0,53.0,"","",1.8L,4,"1.8L I4
53 kW electric motor","","","","","","","","",Toyota,http://www.toyota.com,PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Dedicated
11935,45,9,221,"",29,RAV4 Hybrid AWD,2018,"","","","","","",34.0,30.0,Auto,SI,2.5L,4,2.5L I4,"","","","","","","","",Toyota,http://www.toyota.com,HYBR,Hybrid Electric,SUV,Hybrid Electric
11902,11,5,221,"",25,Sequoia 4WD FFV,2018,"","",9.0,MPGe,13.0,MPGe,13.0,17.0,Auto,SI,5.7L,8,5.7L V8,"","","","","","","","",Toyota,http://www.toyota.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
11901,11,5,221,"",25,Tundra 4WD FFV,2018,"","",9.0,MPGe,12.0,MPGe,13.0,17.0,Auto,SI,5.7L,8,5.7L V8,"","","","","","","","",Toyota,http://www.toyota.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
11952,57,9,395,"",27,S90 AWD,2018,"","",71.0,MPGe,"","",26.0,33.0,Auto,SI,2.0L,4,"2.0L I4
34 & 65 kW electric motor","","","","","","","","",Volvo,"",PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Hybrid Electric
11953,57,9,395,"",29,XC60 AWD,2018,"","",59.0,MPGe,"","",26.0,28.0,Auto,SI,2.0L,4,"2.0L I4
34 & 65 kW electric motor","","","","","","","","",Volvo,"",PHEV,Plug-in Hybrid Electric,SUV,Hybrid Electric
11954,57,9,395,"",29,XC90 AWD,2018,"","",62.0,MPGe,"","",26.0,30.0,Auto,SI,2.0L,4,"2.0L I4
34 & 65 kW electric motor","","","","","","","","",Volvo,"",PHEV,Plug-in Hybrid Electric,SUV,Hybrid Electric
11783,45,1,365,"",29,MDX Hybrid,2017,"","","","","","",26.0,27.0,Auto,SI,3.0L,6,3.0L V6,"","","","","","","","",Acura,http://www.acura.com/,HYBR,Hybrid Electric,SUV,Dedicated
11692,45,9,365,"",31,NSX Hybrid,2017,"","","","","","",21.0,22.0,Auto,SI,3.5L,"",3.5L V6,"","","","","","","","",Acura,http://www.acura.com/,HYBR,Hybrid Electric,Two-Seater,Hybrid Electric
11693,45,9,365,"",27,RLX Hybrid,2017,"","","","","","",29.0,30.0,Auto,SI,3.5L,"",3.5L V6,"","","","","","","","",Acura,http://www.acura.com/,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11715,57,1,377,"",27,A3 e-tron,2017,"","",83.0,MPGe,"","","","",Auto,e-motor,1.4L,"",1.4L I4 80 kW electric motor,"","","","","","","","",Audi,http://progress.audiusa.com/,PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Dedicated
11647,11,5,377,"",27,A5 Cabriolet quattro,2017,"","",15.0,MPGe,21.0,MPGe,"","",Manual,SI,2.0L,"",2.0L I4,"","","","","","","","",Audi,http://progress.audiusa.com/,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
11648,11,5,377,"",27,A5 quattro,2017,"","",15.0,MPGe,22.0,MPGe,22.0,30.0,Manual,SI,2.0L,4,2.0L I4,"","","","","","","","",Audi,http://progress.audiusa.com/,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
11817,11,1,377,"",29,Q5 AWD,2017,"","",20.0,MPGe,27.0,MPGe,14.0,19.0,Auto,SI,2.0L,4,2.0L I4,"","","","","","","","",Audi,http://progress.audiusa.com/,E85_GSLN,Ethanol (E85),SUV,Dedicated
11716,57,1,211,"",27,330e,2017,"","",71.0,MPGe,"","","","",Auto,e-motor,2.0L,"",2.0L I4 83 kW electric motor,"","","","","","","","",BMW,www.bmwusa.com,PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Dedicated
11717,57,1,211,"",27,740e xDrive,2017,"","",64.0,MPGe,"","",25.0,29.0,Auto,e-motor,2.0L,"",2.0L I4 83 kW electric motor,"","","","","","","","",BMW,www.bmwusa.com,PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Dedicated
11636,41,1,211,"",27,i3 BEV,2017,"","",137.0,MPGe,111.0,MPGe,"","",Auto,SI,125 kW,"",125 kW electric motor - 60 Amp-hour battery,"","","","","","","","",BMW,www.bmwusa.com,ELEC,Electric,Sedan/Wagon,Dedicated
11637,41,1,211,"",27,i3 BEV,2017,"","",129.0,MPGe,106.0,MPGe,"","",Auto,SI,125 kW ,"",125 kW electric motor - 94 Amp-hour battery,"","","","","","","","",BMW,www.bmwusa.com,ELEC,Electric,Sedan/Wagon,Dedicated
11718,57,1,211,"",27,I3 REX,2017,"","",111.0,MPGe,"","","","",Auto,e-motor,0.6L,"",0.6L I2 125 kW electric motor,"","","","","","","","",BMW,www.bmwusa.com,PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Dedicated
11719,45,9,211,"",31,I8,2017,"","","","","","","","",Auto,e-motor,1.5L,"",1.5L I3 96 kW electric motor,"","","","","","","","",BMW,www.bmwusa.com,HYBR,Hybrid Electric,Two-Seater,Hybrid Electric
11720,57,1,211,"",29,X5 xDrive40e,2017,"","","","","","","","",Auto,e-motor,2.0L,"",2.0L I4 83 kW electric motor,"","","","","","","","",BMW,www.bmwusa.com,PHEV,Plug-in Hybrid Electric,SUV,Dedicated
11813,41,1,410,"",27,e6,2017,"","",73.0,Mpge,71.0,Mpge,"","",Auto,SI,"","","","","","","","","","","",BYD Motors,http://www.byd.com/,ELEC,Electric,Sedan/Wagon,Dedicated
11784,57,9,231,"",27,CT6 PHEV,2017,"","","","","","",23.0,29.0,Auto,SI,2.0L,4,2.0L I4,"","","","","","","","",Cadillac,http://www.cadillac.com,PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Hybrid Electric
11638,41,1,215,"",27,Bolt,2017,"","",128.0,MPGe,110.0,MPGe,"","",Auto,SI,150 kW,"","150 kW electric motor
60 kWh battery","","","","","","","","",Chevrolet,http://www.chevrolet.com,ELEC,Electric,Sedan/Wagon,Dedicated
11742,35,1,215,"",25,COLORADO 2WD,2017,"","","","","","",22.0,30.0,Auto,CI,2.5L,4,2.5L I4,"","","","","","","","",Chevrolet,http://www.chevrolet.com,BD,Biodiesel (B20),Truck,Dedicated
11743,35,1,215,"",25,COLORADO 4WD,2017,"","","","","","",20.0,28.0,Auto,CI,2.5L,4,2.5L I4,"","","","","","","","",Chevrolet,http://www.chevrolet.com,BD,Biodiesel (B20),Truck,Dedicated
11655,11,5,215,"",29,Equinox AWD,2017,"","",14.0,MPGe,20.0,MPGe,20.0,28.0,Auto,SI,2.4L,"",2.4L I4,"","","","","","","","",Chevrolet,http://www.chevrolet.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11654,11,5,215,"",29,Equinox FWD,2017,"","",15.0,MPGe,21.0,MPGe,21.0,31.0,Auto,SI,2.4L,"",2.4L I4,"","","","","","","","",Chevrolet,http://www.chevrolet.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11761,55,1,215,"",9,Express 2500,2017,"","","","","","","","",Auto,SI,6.0L,8,6.0L V8,"","","","","","","","",Chevrolet,http://www.chevrolet.com,LPG,Propane,Van,Dedicated
11759,3,1,215,"",9,Express 2500,2017,"","","","","","","","",Auto,SI,6.0L,8,6.0L V8,"","","","","","","","",Chevrolet,http://www.chevrolet.com,CNG,CNG - Compressed Natural Gas,Van,Dedicated
11757,35,1,215,"",9,Express 2500,2017,"","","","","","","","",Auto,CI,2.8L,4,2.8L I4,"","","","","","","","",Chevrolet,http://www.chevrolet.com,BD,Biodiesel (B20),Van,Dedicated
11649,11,5,215,"",27,Impala,2017,"","",14.0,MPGe,20.0,MPGe,19.0,28.0,Auto,SI,3.6L,"",3.6L V6,"","","","","","","","",Chevrolet,http://www.chevrolet.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
11694,45,9,215,"",27,Malibu Hybrid,2017,"","","","","","",49.0,43.0,Auto,SI,1.8L,"",1.8L I4,"","","","","","","","",Chevrolet,http://www.chevrolet.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11695,45,9,215,"",25,Silverado 15 Hybrid 2WD,2017,"","","","","","",18.0,24.0,Auto,SI,5.3L,"",5.3L V8,"","","","","","","","",Chevrolet,http://www.chevrolet.com,HYBR,Hybrid Electric,Truck,Hybrid Electric
11696,45,9,215,"",25,Silverado 15 Hybrid 4WD,2017,"","","","","","",16.0,21.0,Auto,SI,5.3L,"",5.3L V8,"","","","","","","","",Chevrolet,http://www.chevrolet.com,HYBR,Hybrid Electric,Truck,Hybrid Electric
11750,55,1,215,"",25,Silverado 2500 HD 2WD/4WD,2017,"","","","","","","","",Auto,SI,6.0L,8,6.0L V8,"","","","","","","","",Chevrolet,http://www.chevrolet.com,LPG,Propane,Truck,Dedicated
11748,35,1,215,"",25,Silverado 2500 HD 2WD/4WD,2017,"","","","","","","","",Auto,CI,6.6L,8,6.6L V8,"","","","","","","","",Chevrolet,http://www.chevrolet.com,BD,Biodiesel (B20),Truck,Dedicated
11749,3,1,215,"",25,Silverado 2500 HD 2WD/4WD,2017,"","","","","","","","",Auto,SI,6.0L,8,6.0L V8,"","","","","","","","",Chevrolet,http://www.chevrolet.com,CNG,CNG - Compressed Natural Gas,Truck,Dedicated
11651,11,5,215,"",25,Silverado C15 2WD,2017,"","",12.0,MPGe,17.0,MPGe,16.0,23.0,Auto,SI,5.3L,"",5.3L V8,"","","","","","","","",Chevrolet,http://www.chevrolet.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
11650,11,5,215,"",25,Silverado C15 2WD,2017,"","",12.0,Mpg,16.0,Mpg,18.0,28.0,Auto,SI,4.3L,"",4.3L V6,"","","","","","","","",Chevrolet,http://www.chevrolet.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
11652,11,5,215,"",25,Silverado K15 4WD,2017,"","",12.0,MPGe,15.0,MPGe,16.0,23.0,Auto,SI,4.3L,"",4.3L V6,"","","","","","","","",Chevrolet,http://www.chevrolet.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
11653,11,5,215,"",25,Silverado K15 4WD,2017,"","",11.0,MPGe,16.0,MPGe,"","",Auto,SI,5.3L,"",5.3L V8,"","","","","","","","",Chevrolet,http://www.chevrolet.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
11656,11,5,215,"",29,Suburban C1500 2WD,2017,"","",12.0,MPGe,17.0,MPGe,16.0,23.0,Auto,SI,5.3L,"",5.3L V8,"","","","","","","","",Chevrolet,http://www.chevrolet.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11658,11,5,215,"",29,Suburban K1500 4WD,2017,"","",11.0,MPGe,15.0,MPGe,15.0,22.0,Auto,SI,5.3L,"",5.3L V8,"","","","","","","","",Chevrolet,http://www.chevrolet.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11657,11,5,215,"",29,Tahoe C1500 2WD,2017,"","",12.0,MPGe,17.0,MPGe,16.0,23.0,Auto,SI,5.3L,"",5.3L V8,"","","","","","","","",Chevrolet,http://www.chevrolet.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11659,11,5,215,"",29,Tahoe K1500 4WD,2017,"","",11.0,MPGe,16.0,MPGe,16.0,22.0,Auto,SI,5.3L,"",5.3L V8,"","","","","","","","",Chevrolet,http://www.chevrolet.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11721,57,1,215,"",27,Volt,2017,"","",106.0,MPGe,"","","","",Auto,e-motor,1.5L,"",1.5L I4 48 kW & 87 kW electric motor,"","","","","","","","",Chevrolet,http://www.chevrolet.com,PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Dedicated
11661,11,5,223,"",27,200,2017,"","",14.0,MPGe,23.0,MPGe,19.0,31.0,Auto,SI,3.6L,"",3.6L V6,"","","","","","","","",Chrysler,http://www.chrysler.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
